Origin_index,Molecule,Score,Time
521,Nc1ccc(CC(=O)NC)c(c1)Cc1cccc2cscc12,-6.1,134.01600432395935
525,c1(F)cc(CCN2C(C)CC[nH](C)C2)c(O)c(F)c1CCC(O)CCO,-6.1,164.43928384780884
252,c1cc(Oc2c(Br)ccc(O)c2Cl)c2c(c1)cccc2,-6.1,130.11968302726746
969,C(F)(F)(F)c1cc2c(cc1)NCC(OC(=O)NC(C)(C)C)CC2=O,-6.1,161.58932995796204
728,CS(=O)(=O)N(CC(NC(=O)OC1COCCC1)C1CCCC1)SO,-6.1,186.69089198112488
727,c1cc(C(O)=C(C)C(N2CCC3(C(=O)NC)CCCC3)CN2)ccn1,-6.1,157.98519086837769
434,N(C(=O)NCC(=O)NC1CC1)c1ccc(F)cc1CCC(=O)O,-6.1,183.40668177604675
266,C1(C2CCCC2)NC(=O)c2cccc(Cl)c2C1=O,-6.1,145.51932334899902
108,c1(F)cc(CCC2(NC(=O)Nc3ccc(F)cc3)COC2)c1,-6.1,125.68375849723816
367,OCc1ccc(S(=O)(=O)O)c2cc(C)ccc12,-6.1,116.83231782913208
929,C1ccccc(CC(NC(CC)(C(C)C)C(C)C)N(S(=O)(C)=O)Cl)c1Cl,-6.1,155.946186542511
811,c1ccc(Oc2ccnc(NC(C3CC3)C3CC3)n2)cc1NC(=O)CS(=O)C(C(F)=O)=O,-6.1,201.957243680954
418,C1CNC(C(Nc2ccc(C(NC)=O)cc2)C(O)=O)C1,-6.1,170.76213192939758
767,C(c1cccc(CC(C)C)c1)c1c(=O)n(CC2CCCCC2)cc(O)c1,-6.1,155.49912405014038
562,N(c1cc(C(N)=O)ccc1)C(F)(F)F,-6.1,116.91799974441528
21,C1CCCCC1Cn1ccc2c(c(Cl)cccc2c1=O)=O,-6.1,125.44531059265135
769,c1cc(F)ccc1S(=O)(=O)Nc1c(Cl)cccc1C(C)C,-6.1,135.3276925086975
398,CC(C)CN1C(=O)c2ccccc2NC(=O)C12CCCC(C(O)=O)C2=O,-6.1,185.97427678108212
655,CCc1ccccc1C(NC(=O)C(C1CC1)S(=O)(=O)c1ccccc1)C(=O)C,-6.1,156.31325888633728
300,C1C(c2nccc(C#CCC(=O)OC)c2)=C(O)[C@H](C2CC2)CC1=O,-6.1,142.45496368408203
614,c1(-c2c(Cl)c(CC(=O)C3CCCCC3)c(C(=O)O)s2)ccc1Cl,-6.1,140.26418209075928
1076,c1c(F)cc(NC(=O)OCc2c(C)cn(C)c2-c2ccccc2)cc1C(C)Cl,-6.1,180.11318707466123
650,c1cc(Oc2ccc(Cl)cc2F)ccc1/CC,-6.1,109.4614555835724
946,c1(S(=O)(=O)N2CC(Oc3ccc(Br)cc3)C(C)C2)sc1F,-6.1,140.06555676460266
649,O1NCc2cccc(-c3sccc3C3CCCCC3)c21,-6.1,140.10676646232605
395,c1ccc(Oc2c(CN(S(=O)(=O)C)C)cncc2)cc1Br,-6.1,125.46947908401488
91,c1c(-c2c(Cl)cccc2)[nH]c2ccccc2c1=O,-6.1,146.95683670043945
121,c12oc(-c3sncc3-c3ccc(C(=O)O)s3)c(C(O)CC2C(F)(F)F)c1,-6.1,197.26202630996704
640,c1(C)Sc2cc(F)cc(CNC(=O)C3CCCCC3)c2ccc1,-6.1,119.33775043487547
629,c1cc(-c2c(C(F)(F)F)c3c(sc2=O)cc(C(=O)O)cc3O)c1Cl,-6.1,162.38062143325806
305,C(C=O)(CCCN1C(C)COCC1CN1CC2CCC1(C)OS(=O)=O)CC2=O,-6.1,148.38942098617554
1084,C1CCCCC1N(Cc1c(C2CCC2)cc(CC2CC2)nc1)c1ccccc1,-6.1,135.1023507118225
2,FC(F)(F)c1cccc(CN2C[C@@H](C)C(=O)C2)c1NC(=O)C(=O)O,-6.1,151.3701343536377
787,c1c(F)cc(CC)cc1Cn1c(C(C)C)cc(=O)c(C2CC2)c1,-6.1,141.3290615081787
195,c12cc(NC(=O)OCc3scc(C)n3)=C[C@H]c2ccc1Br,-6.1,145.5152280330658
254,C(C1OC)scc1N(Cc1ccc(F)cc1)C(Cc1ccccc1)=O,-6.1,142.7877058982849
1041,Cc1cscc1-c1c(c(-c2ccccc2F)n(Cc2c(F)cc(O)cc2)c1C)F,-6.1,181.25555562973025
872,c1(F)ccc1CC(Nc1c(NC)ccc(S(=O)(=O)C)c1)=O,-6.1,145.77676129341123
772,CN1c2cccc3c2CN(S(=O)(=O)NC1=O)CCC3=O,-6.1,101.39933562278748
955,c1(Cn2s(CC(O)=O)CN(c3cc(Cl)cc(C)c3)CC2)ccc1,-6.1,203.10417795181277
405,c1c(NCCc2ccccc2)cccc1S(=O)(=O)Nc1ccccc1,-6.1,140.18945384025574
587,CCC(CNC(=O)C1Cc2cc(Br)ccc2S1)C(=O)O,-6.1,119.1817581653595
278,O1CN(S(=O)(=O)c2ccc(C#CCCO)s2)CC(N2CCOCC2)C1,-6.1,238.21277141571045
486,c1(F)ccccc1C1(C(NC(=O)OC2CCOC2=O)CC1)CC(O)C(=O)N,-6.1,166.27628636360168
475,c1cc(F)c(C(C(O)=O)CCC(O)C(N2(=O)C3CC3)CCCC2)cc1,-6.1,163.43403887748718
1058,CC(C)(C)c1ncccc1S(=O)(C(C)C)CC(O)C(Cc1ccccc1)C,-6.1,162.51500391960144
1038,O1CN(S(=O)(c2ccc(N)cc2)c2ccc(NC)cc2)CC(Br)CS1,-6.1,198.7411391735077
592,c1cc(-c2c(C3CC3)c3sc(C(O)=O)cc3n2CC(C)C)ccc1Cl,-6.1,148.14499711990356
290,c1cc(NS(c2ccc(F)cc2)C(O)C(CCc2ccccc2)O)on1,-6.1,157.77824759483337
43,c1cc(C(Nc2cc(NC)ncc2)=O)ccc1Br,-6.1,177.9116439819336
880,c1ccc2c(n1)S(=O)(=O)OC(C(O)CN1CCOCC1)NS2(=O)=O,-6.1,154.91094088554382
976,c1cc2c(cc1C(F)(F)F)c(C)c(C(=O)O)CS2,-6.0,115.04055762290956
60,c1(N2CCC3(C(=O)OC)CCCC(O)(C2)C3)c2c(cccc2)c1Cl,-6.0,154.1215705871582
508,Fc1ccc(-c2c(C(=O)NC)n[nH]c2Cn2c(C)cccc2=O)cc1,-6.0,165.35800552368164
301,c1(CN2CCC3(N(c4cccc(C)c4)CC2)NC(=O)C3)ccc1Cl,-6.0,131.28488278388977
635,C1(C#CC2CCC(=O)N2)OC(=O)c2cc(O)c(Cl)cc21,-6.0,108.3579204082489
815,FC(F)(F)S(=O)(=O)c1ccc2c(c1)S(=O)(O)=NS2(=O)=O,-6.0,120.94581770896912
478,c1(F)c2c(c(-c3c(C)cccc3)n2CCC(=O)O)c(Cl)c1C(O)Cl,-6.0,149.25432538986206
780,N1(S(=O)(=O)c2ccc(C)cc2)N(CCC(C)(C)C)S1(=O)=O,-6.0,123.36364340782166
813,Cc1cc(C)c2c(c1)N(C(c1c(O)cccc1)CC(O)=O)C(=O)CS2=O,-6.0,146.54230666160583
791,C(c1scc(Cl)c1)c1c(NS(=O)(=O)c2ccccc2)S(=O)(O)cc1,-6.0,138.8919801712036
935,C(C1C(Cc2ccccc2)OC2(CCCCC2)CCC1),-6.0,97.0125503540039
285,c1cc(F)ccc1CN1[C@@H](CO)CC(CCC(=O)O)C1(C)NC(=O)Cl,-6.0,161.03507375717163
317,FC(F)(F)c1cccc(Cn2c3cc(F)ccc32)c1,-6.0,117.17281937599182
86,C1C2CCCCC1CC(C(O)=O)N(c1c(F)ccc(Cl)c1)CC2,-6.0,193.44279837608337
320,CN(C(CO)Cc2ccc(F)cc2)C(c1ccccc1)=O,-6.0,131.2294476032257
689,N(CC(NC(C(NC(Cc1ccccccc1)CC(C)(C)C1COCC1CC(C)C)=O)OCC)O),-6.0,269.43532943725586
744,C1N(Cc2c(NC)ccc(C(F)(F)F)c2)C[C@](O)CC1(C)C,-6.0,182.0643858909607
380,c1ccc2sc(NC(=O)c3cc(N(CC)C)ncc3)nc2c1C(CO)=O,-6.0,182.676518201828
211,C1[CnH](NC(=O)NCC(=O)OC)c(CN2CCC3(NC3=O)CCCC2)c1,-6.0,135.54283785820007
168,OC(N(S(=O)(=O)c1ccc(N)cn1)c1ccc(F)cc1)C(NC)=O,-6.0,160.14402294158936
573,N(C(=O)OCc1sc(C(C)(C)C)nc1)C1(c2sccc2)CCC1,-6.0,162.93132734298706
386,O=C(CCC(C)C)N(Cc1cccc(O)c1)S(c1ccc(Br)cc1)F,-6.0,199.8796546459198
577,C1C(CC(NC(O)CC)C2CCCC(NC)C2)CN(c2ccc(N)cc2)CC1O,-6.0,193.53888821601868
852,n1c(NC(NS(=O)(=O)C(C)C)Cc2ccccc2)c(-c2ccccc2)c1,-6.0,148.55446338653564
409,CS(=O)(=O)NCc1sc(-c2ccc(Br)cc2)nc1,-6.0,142.15828204154968
1057,Fc1cc2c(cc1NS(C)(=O)=O)S(=O)(=O)N(C)CC2=O,-6.0,116.8329131603241
196,c1(-c2c(Cl)cc(N(S(=O)(=O)C)C)c(CC(C)C)c2)ccc1,-6.0,113.32333183288574
663,O1CN(S(=O)(=O)c2c(F)ccc(C)c2)CC(C(C)C)C1,-6.0,119.67259788513184
186,N(C(c1ccc(F)c2ccccc12)C(O)O)=O,-6.0,123.17500758171082
1072,c1(F)ccc(c(F)cc1S(=O)(=O)Oc1cccc(C)c1)=O,-6.0,129.25989818572998
1075,Fc1(-c2cc3cc(C4CC4)ncc3s2)cccc1Cl,-6.0,135.97992730140686
648,C[C@H]1cc(C(O)CNc2ccc(F)cc2)c(C(=O)NCCCC)c1,-6.0,167.48424983024597
647,O=C(NC(O)CN1CCOCC1)NC(Cc1ccccc1)C(=O)O,-6.0,164.73825073242188
83,c1(F)cc(C(C#CC2CCCCC2)NS(=O)(=O)c2ccccc2)c1,-6.0,134.7158076763153
1080,C1C(O)C2(CCC(C(NC(C)(C)C)O)OC2)C(O)CCCC1,-6.0,153.06221985816956
602,c1cc(C)c(OC2CCN(c3c(C)cncc3)CC2)s1,-6.0,119.44183444976808
411,O=C(O)C(C(NN1CCOCC1)O)Nc1cccc(O)c1,-6.0,216.7735242843628
8,c1(C)cc(N(S(=O)(=O)C)Cc2cc(NC)ccn2)c1Br,-6.0,142.36059093475342
55,N1(CC(=O)Nc2cc(CC(C)C)ccc2)C[C@](C(C)(C)C)CC1,-6.0,141.21154522895813
244,C1[CH](N(Cc2cccnc2)S(=O)(=O)c2ccc(Cl)cc2)C(=O)O1,-6.0,133.90178179740906
341,c1cc(C)c(F)c(CC(C(C)=O)CC(O)CN2CCOCC2)c1,-6.0,149.17520093917847
245,O=C(O)c1c(C2CC2)c(CC(=O)N2C[C@](C)C[nH](C)C2=O)ccc1,-6.0,148.22462940216064
19,C1[CH](C)C(N2C[C@@H](Cc3ccc(F)c(F)c3)CC2)C(O)C1,-6.0,135.8045723438263
459,C1(NC(N(c2scnc2-c3scnc3)C(C)C)=NC=O)C(=O)N1c1ccc1CCl,-6.0,181.59843802452087
1001,C1CCCC2C1C(C(=O)O)N(C(=O)NC1CCOCC1)C(=O)CNC2,-6.0,188.5428318977356
235,O=C(CC)Nc1cccc(S(c2ccc(C)cc2)CC(O)=O)c1,-6.0,196.50417518615723
126,c1cc(F)c(CNC(C)(C)CCC(=O)N(O)C(C(C)C)C(=O)O)cc1,-6.0,183.0499770641327
417,c1(N2C(C(O)=O)[C@H]2N2CCOCC2)cccc(C)c1-c1ccc(F)1,-6.0,183.17249011993408
737,O=C(OC)Nc1ccccc1-c1cccc(C)c1NS(c1ccccc1)CO,-6.0,178.72135162353516
219,N(C(Cc1ccccc1)C(Oc1ccccc1Br)C(=O)O)C(=O)O,-6.0,142.02706933021545
74,c1c(N2CCC3(C(O)CO)CCCCC3C2)cc(Cl)cc1,-6.0,132.79224038124084
1010,O1CN(CC(O)C(Cc2ccccc2)OC)CC(O)C(CO)C1,-6.0,187.80176520347595
819,c1(F)c(NC(=O)OC(CC(=O)O)Cc2sccc2)cc1NC(O)=O,-5.9,180.5237333774567
391,C1CN(c2nc3c(s2)cc(F)cc3)C2(CCCC2)C1,-5.9,101.06475377082825
448,c1nccc2c(c(C(=O)O)c1)cc(C(F)(F)F)c(S(N)(=O)=O)c2O,-5.9,226.26826906204224
42,C1(C)CCCC1CNc1scc(-c2sccc2)c1C(O)C(N)=O,-5.9,166.5985655784607
844,C1OCCN(c2cc(C3CCCCC3)ncc2)S1(=O)=O,-5.9,122.94497752189636
903,C(Nc1ccc(-c2c(C3CC3)cc(C)cc2)nc1C(NC(C)(C)C)=O)#CCCCN,-5.9,199.84884691238403
934,Fc1ccc(-c2ncccc2)c(CN2C[C@@H](C)C[C@]2C)c1Br,-5.9,159.2877323627472
807,CC(C)CC(C)N(CC(O)C(O)CNC(=O)N1CCC3(CC1)CS3)O,-5.9,163.09810996055603
137,C1CN(c2c(C(O)=O)n[nH]c2C(O)=O)CC2CCCCC2C1,-5.9,173.3938331604004
932,C1[CH](CCc2ccc(NC(=O)c3cc(N(C)CCO)ncc3)cc2)CN1,-5.9,169.73215198516846
149,c1c(Br)cc(CC(O)C(N2CCCNC2=O)=O)cc1,-5.9,146.59074306488037
892,O=C(Oc1ccccc1Br)c1c(N)ncc(C)c1,-5.9,147.22454357147217
51,O=S1(=O)CC(O)C(C(F)(F)F)c2ccc(Cl)c(Cl)c21,-5.9,135.08660578727722
378,c1c(Br)c(CCC(O)=O)cc(N)c1CC(Cc1ccccc1)Cl,-5.9,162.51076245307922
905,O1C2OCCCC2C(c2ccccc2C(F)(F)F)N(C(C)(C)C)C1=O,-5.9,143.55312967300415
853,C(C1CC1)=CNc1cc2nc(C3CCCCC3)cc(NC)c2s1,-5.9,130.12214612960815
510,Fc1ccc(CC(NC(C)=O)C(=O)NCc2c(=O)[nH]ccc2)cc1,-5.9,132.49158382415771
23,c1(Oc2cc(F)ccc2C(F)(F)F)sc1CC1CC(=O)O1,-5.9,129.00666308403015
723,C1CCC1C(C(=O)Nc1cc(F)c(NC(F)(F)F)cc1)O,-5.9,164.0596833229065
240,N(CCCO)(O)CCN1C(=O)c2cc(Cl)ccc2S1(=O)=O,-5.9,146.01290154457092
721,C(c1cc(CN2C(=O)COc3ccccc32)sc1CC(C)C)=N,-5.9,168.24899125099182
1005,c1cc(NS(=O)(=O)c2ccc(CCO)s2)cc(C(=O)O)c1,-5.9,157.1074297428131
14,c1ccc(CC(NS(=O)(=O)CC2CCCCC2)C(O)=O)cc1Br,-5.9,155.75641894340515
227,C(c1c(NCC(O)=O)c(Cl)c(C)cc1)#CC1CC1,-5.9,131.79418849945068
1018,O1C2OCCC2(c2ccc(Cl)cc2)OC(C(O)=O)O1,-5.9,121.95112299919128
1020,c1(F)cc(-c2nc(C(O)=O)n(-c3ccccc3)n2)c1Br,-5.9,124.2007007598877
221,c1cc(N(CC(=O)O)S(=O)(=O)c2ccc(C)s2)cc(C2CC2)c1,-5.9,142.70157265663147
103,c1cccc(-c2cc(NS(=O)(=O)C)ncc2)c1-c1ccccc1,-5.9,123.70209240913393
702,c1c(Oc2cccc(C(CCCCC)N(S(=O)(C)F)N(=O)=O)c2)ccc(=O)cc1,-5.9,162.10623025894165
555,c1(Sc2scc3c2ccc(F)c3F)c(C(=O)O)sc1=O,-5.9,131.15745854377747
1035,c1c(NS(O)(=O)=O)ccc(N)c1CN1CCCCCC1=O,-5.9,145.7123773097992
216,c1cc(F)cc(CC(=O)NCc2ccc(C(C(=O)O)CC)s2)c1,-5.9,137.19202065467834
567,O=C(NC(Cc1ccccc1)Cc1scnc1)Cc1ccccc1,-5.9,145.5238163471222
584,c1cc(NS(=O)(=O)c2cc(NC)ccc2)c(Br)cc1,-5.9,122.88296723365784
199,OC(=O)NC12CC3CC(C1)CC(C(F)(F)F)(C3)C2,-5.9,176.17418360710144
1066,CC(C)C(C)Nc1c(C#CC2(C3CC3)CC2)cccc1C(=O)O,-5.9,137.95981979370117
607,c1c(Br)ccc(NS(=O)(=O)c2cc(O)ccc2Cl)c1Br,-5.9,133.07524394989014
617,C1CCC(C(NC(=O)c2c(=O)[nH]cc(C(F)(F)F)c2)CO)CC1,-5.9,162.38206958770752
554,[nH]1c(=O)cc(NCc2cccnc2)n(-c2cccc(F)c2)c1=O,-5.9,121.37045526504517
726,c1cc(F)ccc1CNc1c(C2CC2)c(-c2ccc(C)cc2)sc1,-5.9,168.8816101551056
1003,OCc1cc(-c2ccc(C#CCO)s2)ccc1OC(C)CC,-5.9,189.47979068756104
763,C1CN(S(O)(=O)c2ccc(CCO)s2)C[C@H](C(O)CC2CC2)C1,-5.9,230.9555881023407
782,c1cc(-c2nc(Cc3c(F)ccc(C)c3)c(C(=O)O)s2)on1,-5.9,167.17215085029602
768,CC1CCC(CCCC)N1C(=O)Nc1ccccc1CC(=O)O,-5.9,165.69764471054077
489,c1c(NC)c(C(C)=O)cc2c1n2Cc1ccccc1Cl,-5.9,125.27945375442503
110,OB1ccc(C(O)=O)c2n(C)c(=O)cc12,-5.9,0.0595479011535644
109,c1cc(F)ccc1CN1CCOC(c2scnc2)C1,-5.9,114.4980411529541
63,c1cc(Oc2c(Br)cncc2)ccc1Cn1cccn1,-5.9,120.35515570640564
66,c1cc(C)cc(S(NC(=O)OC(C)(C)C)CC(O)C(O)=O)c1C(=O)O,-5.9,176.94532299041748
517,c1(-c2cc(Cl)c(NC(=O)C3CC3)cc2)c(C(O)=O)s1,-5.9,124.4683804512024
740,O=S1(=O)C(C(F)(F)F)C(C(F)(F)F)c2cc(Cl)ccc21,-5.9,186.8251841068268
863,c1cccc(CC2(CCC(O)=O)CCC2)c1NC1CCOCC1,-5.9,166.78519797325134
982,C1CCCCCC1N(Cc1ccc(C)cc1)S(=O)(=O)c1ccccc1,-5.9,156.94501900672913
105,C1CC2C(c3ccccc3)N(C(=O)C3CC3)CC(O)NC2O1,-5.9,134.6699402332306
1011,C1CCCC(CCC(C(=O)O)NC(Cc2ccccc2)C(O)=O)CC1,-5.8,187.35244417190552
951,C(C1CC2CCCCC2CC1)Cn1c(=O)[C@]cc(CC(C)(C)C)c1=O,-5.8,167.86355233192444
1074,c1ccc2c(-c3cnccc3Nc3ccn(CCO)c3)c(C(NC)=O)sc2c1,-5.8,157.0980064868927
393,c1ncc2c(NC[C@@H]2)nccc2ccc(F)cc12,-5.8,119.54305052757265
869,O1CC2(CCN(C(C3CC3)C3CC3)CC2)c2ccc(O)cc21,-5.8,143.45282006263733
349,Nc1ccc(NS(c2cccnc2)S(=O)(=O)c2cc(C)ccc2)cc1,-5.8,148.71900820732117
931,c1cc(-c2ccnc(NS(-O)(C)=O)c2)c(N2CCOCC2)s1,-5.8,160.43304872512817
1061,c1(C)ccc(S(=O)(=O)O)cc1CCC(F)(F)F,-5.8,123.66010808944702
1060,C1(CC(NS(=O)(=O)c2cccnc2)C2=NC=CNC2)CC1,-5.8,120.9475119113922
289,c1ccc(-c2cc(N(S(C)(=O)=O)C)c(NC)cc2Br)cc1,-5.8,123.38371181488036
170,c1(C(=O)Nc2ccc(F)cc2)ccc1S(=O)(=O)C(=O)O,-5.8,209.62050080299375
284,Cc1sc2c(c1C)c(-c1ccccc1)c(CC(=O)NC1CC1)c(=O)n2C,-5.8,161.07297277450562
207,N(C(=O)C1(c2cccc(F)c2)CC1)C(Cc1ccccc1)N(S(=O)(C)CS)SCC,-5.8,200.31526803970337
16,O=S1(=O)N(Cc2ccccc2)c2ccccc21,-5.8,106.68811440467834
353,c1cc(NC(=O)C(NC)C(CC2CCCCC2)=O)ccc1C(O)=O,-5.8,203.94341945648196
912,C(C)(C)C(C)(O)CNC(=O)CCCNC(=O)c1cc(C2CC2)sc1,-5.8,150.98532629013062
218,FC(F)(F)CNC(Cc1ccc2c(c1)NC(=O)CS2)=O,-5.8,118.07044768333436
275,C1cc(-c2sc3c(c2)c(C(=O)N2CCOCC2)c(C(=O)O)s3)s1,-5.8,133.73630619049072
141,N1CCCC(c2cc(-c3sccc3)c(C3CCCCC3)s2)CC1,-5.8,144.64044904708862
135,C1(=O)C(C)(CCc2ccccc2)c2c(cccc2)OCC(O)=C1,-5.8,127.41070079803468
984,C1(c2ccc(F)cc2)(c2ccc(O)cc2F)s(=O)N=C1,-5.8,164.1420557498932
360,CC(C)(C)CC(=O)N1Cc2c(cccc2C#CCO)C(=O)C1C,-5.8,133.85455513000488
974,CC(C)Cc1sc(C(CS(=O)(N)=O)Cc2ccncc2)nc1,-5.8,147.4671700000763
937,c12c(CCc3c(O)cccc3)n(Cc3ccc(C(=O)O)s3)cc2cc1,-5.8,185.3796284198761
205,O=C(OC)Nc1cccc2ccc(F)cc12,-5.8,172.14382529258728
994,c12c(n(Cc3c(F)ccc(N(S(=O)(=O)C)NC(C)C)c3)CCS2)CN1,-5.8,181.822389125824
397,C(c1ncc2nc(C(F)(F)F)cc(Cl)c2c1)C1CC1,-5.8,126.99921941757202
861,C1C(CCC(NS(O)(=O)=O)CC(CC(C)C)NS1(=O)Cc2c(F)SO2)C=O,-5.8,177.8250756263733
481,c1cc(C)c(S(=O)(=O)NCc2c(F)cccc2C)s1,-5.8,129.5819411277771
65,OC(C(C(F)(F)F)c1cc(C(F)(F)F)ccc1)Cn1cccc1,-5.8,154.1164197921753
827,CS(=O)(=O)NC1N(Cc2ccncc2)C2CCCCC21,-5.8,131.03714227676392
433,C1(C)CCC(C(=O)O)(CC(NC(C(C)(C)C)=O)=C2CC2)CC1,-5.8,153.91942834854126
781,c1cc(Oc2c(Br)cncc2)S(=O)(=O)c(N)cc1Br,-5.8,199.6065199375153
507,c12cc(-c3ccccc3CNC(=O)C[C@@H](C)C)c(C(O)CC2)s1,-5.8,135.2167546749115
864,c1cc(N)cc(-c2c(Cl)ccc(NC)c2)c1NS(c2ccc(C)cc2)=O,-5.8,149.88904118537903
743,N(C(=O)C(C)C)(CC(C)C)c1ccc2oncc2c1CCc1ccccc1,-5.8,157.4950008392334
835,c1ccc(CC2(C(NC(=O)CO)CC3CCCCC3)CC2)c(C(=O)O)c1,-5.8,168.35873818397522
439,O=C(NC(Cc1cccc(O)n1)Cc1cccc(Br)c1)O,-5.8,190.2001028060913
551,O=S(=O)(NC(C(F)(F)F)C(F)(F)F)c1ccc(NC(C)=O)cc1,-5.8,137.16126775741577
759,N1C(=O)C(OC(=O)N2CCOCC2)c2c(C3CC3)cnc(Cl)c21,-5.8,178.4265375137329
616,CCC(C)(C)C(=O)NC(C)C(=O)N(C)Cc1cncc(Br)c1,-5.8,138.2911741733551
732,C1OCc2cc(-c3cc(NCCO)ncc3)c(C3CC3)c(C3CC3)c21,-5.8,159.8976171016693
416,N(C(=O)c1c(N)n(CCC)cc1)c1ccc(C(NC(C)(C)C)C(C)C)cc1,-5.8,225.71241974830627
590,c1(S(=O)(=O)Nc2cc(CC3CCCCC3)sn2)ccc1,-5.8,123.02042603492735
123,c1(F)cc(S(=O)(=O)Nc2scc(C)c2C(O)=O)c1Br,-5.8,157.05221271514893
468,CN1C(=O)CN(C(c2ccccc2)CC3CCCCC3)S1(=O)=O,-5.8,128.22198247909546
457,c1(C)cc(CNc2c(Br)n(Cc3ncccn3)cc2)c1Br,-5.8,161.56656169891355
724,C1CN(c2sc3c(c2)cc(C(NC)=O)CNC3)C[C@H]1,-5.8,118.78913378715517
664,O=C1CCC(CCOC(=O)CO)N1CC(=O)N1CCCCCC1,-5.8,137.31873869895935
553,C1CCCCCC1S(=O)(=O)NCc1ccc(CCO)c(F)c1,-5.8,157.7165424823761
710,c1(CN2C(=O)C(C)(C)CC3(CCCCC3)C2)c(C(=O)O)s1,-5.8,176.25757575035095
53,c1cc(C(F)(F)F)c(F)cc1CC(F)(F)F,-5.8,99.0966522693634
631,Cc1[NH]c2c(C)c(-c3sc(C)c(C)c3C(CC)C(O)=O)cc(C)c2c1,-5.8,134.5649037361145
549,O1CNc2c1cc(CC(C)C)c(=O)n2Cc1ccc(O)c(C(=O)O)c1,-5.8,162.41145205497742
714,c1cc(F)c2c(c1)nc(C(CC(Cc1ccccc1)N1CCOCC1)cc(N)c2)=O,-5.8,163.76897811889648
601,C1C(CN(S(=O)(=O)c2c(=O)ncc3cnc(C)sc23)CO)CCC1,-5.7,139.3684594631195
204,C1CCCC(c2ccc(C(F)(F)F)o2)C(C)(C)C1,-5.7,139.78623795509338
786,C(Cc1ccc(CN2CCOCC2)s1)c1cc(CC(=O)O)sc1,-5.7,157.1692988872528
805,c1ccc(-c2c(C(O)=O)n[C]c2CN2CCOCC2)cc1Br,-5.7,195.50632619857788
802,C(C(=O)NC(C(F)(F)F)Br)CC(C(=O)O)CN1CCOCC1,-5.7,164.89545941352844
1053,N(C(c1cc(C)ccc1)C(F)(F)F)c1ccccc1,-5.7,115.11828088760376
297,c1cc(Oc2c(C(C)=O)nccc2)ccc1Cl,-5.7,109.83542561531068
471,c1(N2C(OC)(OCc3c(F)cccc3)C2)c(-c2ccc[nH]c2=O)cc1Cl,-5.7,181.28218364715576
292,CS(=O)(=O)N(Cc1ccc(Br)cc1)C(Cc1ccccc1)C(=O)O,-5.7,166.7769672870636
770,C(C1CC2CCC1C2)C(C(Cc1ccccc1)CC(=O)O)=O,-5.7,120.07795524597168
564,Nc1ccc(S(=O)(=O)N2C[C@@H](OC)c2C)cc1C(=O)O,-5.7,150.91871643066406
501,N1(C(=O)N(c2cccnc2)S(=O)(=O)CC(C)(C)C)CCCNc1,-5.7,142.00948023796082
703,c1(CN2[C@@H](C(N)=O)C2)c(CN2[nH](CO)COC2)cc1,-5.7,136.24695563316345
12,S1=C(c2cc3cc(Cl)c(F)cc3n2Cc2ccc[nH]2)[nH]1,-5.7,117.3610897064209
716,C1[C@H](CC2=Cc3cc(F)cc(F)c3S2)c(=O)[C@H]1,-5.7,97.36821103096008
717,C12CC(CC(C(=O)O)(Cl)CC2)(C(F)(F)F)CCCC1,-5.7,122.55271816253662
101,c1(N2CC(C3C(C)(C)CC(O)C3)OC)cccc(Br)c21,-5.7,120.99578857421876
999,C(F)(F)c1nc(N(C)Cc2ccc(F)c(Cl)c2)ccc1C(C)Cl,-5.7,169.83463406562805
697,c1ccc2c(-c3ccc(C(O)=O)cc3)n(Cc3ccn(C)c3)c(NC)c2c1Cl,-5.7,209.33374762535092
993,c1cc2c(cc1-c1n(C(C)C)ccc1)c(C(=O)O)sc2Cl,-5.7,164.5411229133606
277,C12CC(c3cc(Cl)c(Cl)cc3)CCC(C(=O)O1)C2,-5.7,151.7160964012146
528,C(c1ccc(Cl)cc1C1(O)CS(=O)(=O)c2ccccc2)CCCC1,-5.7,172.80528783798218
75,c1(C)ccc1CN1C(=O)CNc2c(Cl)cccc21,-5.7,107.88801050186156
986,CN(CC(C)(CCC)C(O)C(C)(C)C)C(c1ccccc1)C(=O)O,-5.7,181.12938690185547
735,N1(c2cc(Cl)cc(NC)c2)(=O)Cc2nccc(=O)n21,-5.7,148.47694396972656
99,c1ncc(NS(c2ccc(N)nc2)(C#CC2CCC2)Br)cn1,-5.7,129.7854766845703
563,O=C(c1ccc(-c2ccc(C#N)s2)s1)OCc1cc(C)sc1,-5.7,147.3151891231537
927,OC(=O)c1ccc(S(c2ccc(Br)c(C)c2)=O)cc1,-5.7,152.44376039505005
565,c1cc(Br)c(C)c(c2c(N(C)C)ccc(CCO)c2)c1Cl,-5.7,135.71402049064636
167,C1C2CCCCC2S(=O)(NC(=O)Nc2ccc(C(C)C3CC3)s2)C1,-5.7,187.5671169757843
558,C1(C2=C(C(=O)NC(C3CC3)C3C=CCOC3)C2)CCC(=O)O1,-5.7,156.97734785079956
28,C1CN(CCn2c(C3CCCCC3)c3c(c2)NC(=O)CC3=O)C[C@H]1,-5.7,236.148295879364
705,Fc1cc(Cl)cc2oc(-c3c(Cl)cncc3)c(C(=O)O)c12,-5.7,122.28716611862184
