,can,score,time
868,c1cc(F)c(Cn2c(=O)ccc3sccc32)cc1Nc1ccccc1,,
869,O1CC2(CCN(C(C3CC3)C3CC3)CC2)c2ccc(O)cc21,,
870,C1CC1c1c2c(cccc2)c(-c2ccccc2F)n(Cc2ccccn2)c1=O,,
871,c1ccc(CC(NS(=O)(=O)c2sc(N)nc2)C(O)C(C)O)s1,,
872,c1(F)ccc1CC(Nc1c(NC)ccc(S(=O)(=O)C)c1)=O,,
873,c1cc(NC(c2c(F)cccc2)=O)ccc1C(O)=O,,
874,c1(S(=O)(=O)C)c2cccc(Cl)c2c1c(n1Cc1ccc(F)cc1)cNcc1,,
875,c1cc(F)cc(CC(NC(O)CN2CCCNC2=O)C(O)=O)c1,,
876,C(C#CC(=O)N(CC(C)C)c1nc(C#N)cs1)N1CCOCC1=O,,
877,N(C(Cc1ccccc1)C(O)CO)NS(=O)(=O)c1ccccc1,,
878,O1C2CCCN(CC3CCCCC3)C2c2ccc(Cl)cc21,,
879,c1cc(-c2nccc3c(O)cc(F)cc23)c(C(=O)O)c(NCCC(F)(F)F)c1,,
880,c1ccc2c(n1)S(=O)(=O)OC(C(O)CN1CCOCC1)NS2(=O)=O,,
881,c1cc(C2=NS(=O)(=O)c3cc(C(=O)NCCO)ccc3N2)ccc1O,,
882,C1CCCCC(CCl)(OC(=O)Nc2ccccc2)C1,,
883,OC(=O)N(CN(CC(NC(C)(C)C)C=O)C(NC(c1ccccc1)=O)=O)O,,
884,C(=Cc1cc(C(NC(C)=O)CC(O)CN2CCCN(C)C2)ccc1)=O,,
885,c1cc(-c2c(C(O)=O)c3cc(F)ccc3n2CCO)ccc1NC(CC)Cl,,
886,c1(CN(c2cc(NC(=O)C)ncc2)CC(CC(=O)O)O)ccc1,,
887,Brc1nc2cccc(C(=O)NCCO)c2cc1Cl,,
888,C1CCCC(c2cc3c(cc2)N(S(=O)(=O)c2ccc(F)cc2)N3)CC1=O,,
889,C(c1cc(Cl)ccc1)Oc1cc3sccc3c(=O)n1Cc1ccc1,,
890,O=S(=O)(Nc1c(C(F)(F)F)cc(-c2ccc[nH]c2=O)cc1)O,,
891,c1ccc2cc(NC(c3ccccc3)CC3=CC4=CC=NC4CC3)ccc2c1Cl,,
892,O=C(Oc1ccccc1Br)c1c(N)ncc(C)c1,,
893,N(C(NC(C(C)(C)C)=O)Cc1cccc(Br)c1)=O,,
894,OC(Cc1cc(-c2ccc[nH]2)ccc1)Cc1c(O)c(Cc2ccccc2)on1,,
895,c1cc(F)c2cc(-c3ccccc3)c(N4CCC5(CC4)CCC5=O)nc2c1Cl,,
896,N1CC(CC(=O)O)N(CC(C)(C)C)Cc2cccc(Cl)c21,,
897,c1(Nc2c(Cl)cccc2)nc2cccc(F)c12,,
898,c1ccc(C)c2c1cc(C(F)(F)F)n2Cc1ccc(C(=O)O)c(C)n1,,
899,c1ccc(-c2ccc3c(c2)CS(=O)(=O)N3c2ccc(O)s2)cc1Br,,
900,C(N2C(=O)CC3(CCNC3=O)c3ccccc23)Cc1c(=O)[NH]ccc1,,
901,O=C1C(=O)N(Cc2ccccc2F)c2ccc(F)cc21,,
902,C1C(C2CCCN2c2c(=O)[nH]cc(C(=O)O)c2Cl)OS(=O)(C)C1,,
903,C(Nc1ccc(-c2c(C3CC3)cc(C)cc2)nc1C(NC(C)(C)C)=O)#CCCCN,,
904,c1ccc(C(=O)NC(c2ccccc2)c2sccn2)cc1,,
905,O1C2OCCCC2C(c2ccccc2C(F)(F)F)N(C(C)(C)C)C1=O,,
906,c1ccc2c(c(-c3c(F)cccc3)c(Cl)c(Cl)c2Br)c1O,,
907,Oc1cc(C(O)=O)c(CCC(O)=O)cc1C(F)(F)F,,
908,O=C(O)C(Cc1ccccc1)N(c1ccccc1)(=O)NC(C)C(=O)O,,
909,Cc1c(CC(=O)OC)oc(C(Cc2ccccc2)NC(=O)c2ccccc2)c1,,
910,c1cc2c(c(C(=O)NC)c1)cc(N(S(=O)(=O)C)Cc1sc(N(CC2=O)C)=O)ccc1,,
911,c1(Cl)c(C(O)=CS(=O)(=O)c2cc(Cl)ccc2)c(C2CC2)c1Cl,,
912,C(C)(C)C(C)(O)CNC(=O)CCCNC(=O)c1cc(C2CC2)sc1,,
913,c1cc2c(n(Cc3ccccc3)c1=O)CS(=O)(=O)N2c1sccc1,,
914,O=C(c2ccc[nH]c2=O)C(Cc1ccccc1)NC(=O)C1CCCCC1,,
915,O=C(NC(F)(F)F)c1sc(-c2ccc(C)c(Cl)c2)cc1,,
916,O1C2CC(C1)C(CC(C)(C)C)=CN2(=O)OCc1c(NCc2ccccc2)C1,,
917,c1ccc(-c2sc3cccc(F)c3c2C(=O)O)s1,,
918,c12CCCCC1c1ccc(F)cc1NS2(=O)=O,,
919,c1c(-c2ccc(C(O)=Nc3cc4c(cc3)NC(=O)C4)s2)cccc1,,
920,c1cc(CC(O)CN)ccc1S(NC)(=O)=O,,
921,c1cc(F)cc(CN2CC(C(O)C3CCCCC3)C(C)C2)c1Cl,,
922,c12ccc(CC(NC(=O)OC2CCOC2=O)CCCCCC2)c(C(F)(F)F)c1,,
923,s1cc(NC(=O)Nc2ccc(C(=O)NC)s2)c(Br)c1,,
924,c1(N2CCC3(C(=O)NCC3)CC2)c2cc(Cl)c(Cl)cc2c1Cl,,
925,c1(-c2c(F)c(F)cC(Cl)cc2)cc2n1c(C(=O)O)cccc2,,
926,Cc1c2c(c(cccc2CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C3C)s3)S1,,
927,OC(=O)c1ccc(S(c2ccc(Br)c(C)c2)=O)cc1,,
928,C(C1CC2CCC1c1cc(C(=O)O)ccc1NC(=O)C2)C1=CCCOC1=O,,
929,C1ccccc(CC(NC(CC)(C(C)C)C(C)C)N(S(=O)(C)=O)Cl)c1Cl,,
930,c1(Sc2ccc(C(=O)NC)nc2)c(CN2C(=O)C3=C(C)CNC32)c(N(Br)F)c1,,
931,c1cc(-c2ccnc(NS(-O)(C)=O)c2)c(N2CCOCC2)s1,,
932,C1[CH](CCc2ccc(NC(=O)c3cc(N(C)CCO)ncc3)cc2)CN1,,
933,N(c1cc(-c2ccc[nH]c2=O)c2c(c1)Br)c(-c1ccc[nH]1)c2,,
934,Fc1ccc(-c2ncccc2)c(CN2C[C@@H](C)C[C@]2C)c1Br,,
935,C(C1C(Cc2ccccc2)OC2(CCCCC2)CCC1),,
936,O=C1c2ccc(C(O)=O)cc2S(=O)(=O)N1C(=O)c1ccc(F)cc1,,
937,c12c(CCc3c(O)cccc3)n(Cc3ccc(C(=O)O)s3)cc2cc1,,
938,C(N(CC(C)C)S(=C)(=O)c1c(O)c(C)cc2c1SC(=O)C2=O)=O,,
939,c1(CNc2cc(C(=O)O)cc(C(=O)NC)c2)cc(C(=O)O)c1,,
940,c1(S(=C)(=O)Cc2c(F)cccc2)cc(S(=O)(=O)O)c1Nc1ccccc1,,
941,c1(N2CCC3(C(=O)NC4CC4)CCCCC3C2)cc2oc(NC)cc12,,
942,c1cc(NS(=O)(=O)c2ccc(C(O)=O)s2)ccc1NC(=O)N,,
943,C1C2CCCCC2CN(c2c3cc4cc(C5=NC=NC5)ccc4nc3ncc2)S1=O,,
944,C(C1CC2CCCCC2C(=O)O)N1C(O)CN1CC2CC3CC(C2)CC1C3=O,,
945,c1cc(Oc2ccc(-c3c(=O)[nH]ccc3)cc2)sc1CCO,,
946,c1(S(=O)(=O)N2CC(Oc3ccc(Br)cc3)C(C)C2)sc1F,,
947,c1cc(C)c(-c2c(C(O)=O)n(Cc3ccncc3)cc2N)s1,,
948,N1c2c(c(C3=CSc4c(Cl)cccc4CC3)c1)ccc(C(O)=O)c2,,
949,c1cc(Oc2cncc(C(=O)NC)c2)ccc1N1CCOCC1=O,,
950,c1cc2oc(NC(c3ccc(Br)cc3)(N)C(=O)O)cc2cc1Cl,,
951,C(C1CC2CCCCC2CC1)Cn1c(=O)[C@]cc(CC(C)(C)C)c1=O,,
952,N1(CCCC(=O)NCc2ccccc2)N(Cc2ccccc2)C(O)C1,,
953,Fc1ccc(-c2c(CC(Cc3ccccc3)c3ccccc3)[nH]cc2C(=O)O)s1,,
954,CCc1nsc(N)c1CNC(C(=O)Nc1cc(F)ccc1Br)(F)F,,
955,c1(Cn2s(CC(O)=O)CN(c3cc(Cl)cc(C)c3)CC2)ccc1,,
956,c12c(csc1-c1cc(C(=O)NC)c(Cl)cc1)C(=O)N2c1ccccc1,,
957,N(C(C(=O)C)Cc1ccc(F)cc1)C(C)(C1CC1)C(Cc1sccc1)N(N)C,,
958,n1ccccc1C(NC(c1ccccc1)N1CCOCC1)=O,,
959,c1cc(Oc2c(Br)cccc2)c(O)c(F)c1,,
960,O=S1(=O)N=C(C2=CS(=O)(=O)c3cc(Cl)ccc3N2)c2ccccc2C1,,
961,c1c2sc(-c3c(F)c(C(=O)O)cc(C(F)(F)F)c3)cc2ccc1,,
962,B(C)c1ccc(F)c(COC(C)(C)C)c1Cl,,
963,C1CCCCC(CC(N2CCC3(CC2)CCCCC3)C1(CC(=O)O)N)C(NC(=O)N)N,,
964,C1[CH](N(S(=O)(NC(=O)C(C)C)Cc2ccccc2)C(O)=O)c(C(=O)(CCC))Cn1,,
965,CS(=O)(=O)N(Cc1ccc(Br)cc1)c1ccc(Br)s1,,
966,B(=O)c1ccc(CN2CCC3(C2)N(CC2CC2)CC3C2CC2)cc1,,
967,c1(Cc2c(C(=O)NC)c(F)ccc2)cc(C2=Nc3ccc(F)cc3N2)c1Cl,,
968,c12c(cc(-c3ccc(F)cc3)cc(C(=O)O)c2F)c1Cl,,
969,C(F)(F)(F)c1cc2c(cc1)NCC(OC(=O)NC(C)(C)C)CC2=O,,
970,c1c(-c2c(F)cccc2)c(C(O)=O)cc(C#CC2CCC2)c1C(=O)O,,
971,c1cc(F)cc2c(-c3c(F)cccc3)sc(C(=O)O)c12,,
972,Fc1ccc(CC(NS(c2ccccn2)(=C)C)C(C)C)cc1,,
973,FC(F)(F)c1cc(Cl)c2c(c1)c(-c1c(=O)[nH]cc(Cl)c1)sc2,,
974,CC(C)Cc1sc(C(CS(=O)(N)=O)Cc2ccncc2)nc1,,
975,C1CC2CCCC(Cn3c(=O)n(CCO)c4ccccc43)(C2)C1,,
976,c1cc2c(cc1C(F)(F)F)c(C)c(C(=O)O)CS2,,
977,CC(C)c1c(Br)c(Cl)cc(c1)OC(C)(C)C(=O)O,,
978,O1CC2CCCC(C1)N2c1c(O)ccc(N2CCC3(CC2)OCCC3)n1,,
979,c1cccc(-c2nc(C(=O)O)nc(C(F)(F)F)c2N)c1Br,,
980,CS(=O)(=O)N1CCC2OC(c3ccccc3)CC(C)(O)C2C1C,,
981,c1cc(S(NC(C)=O)C(C2CC2)Cc2ccccc2)cc(C(=O)O)c1,,
982,C1CCCCCC1N(Cc1ccc(C)cc1)S(=O)(=O)c1ccccc1,,
983,c1ccccc1C(=C)Nc1ccc(S(c2ncc(C(F)(F)F)s2)=O)cc1,,
984,C1(c2ccc(F)cc2)(c2ccc(O)cc2F)s(=O)N=C1,,
985,C1C2(CCN(S(=O)(=O)C(F)(F)F)CC2)CCCC1,,
986,CN(CC(C)(CCC)C(O)C(C)(C)C)C(c1ccccc1)C(=O)O,,
987,c1ccc2c(c1)S(NC(c1cccc(F)c1)=CC(O)=O)OS2(=O)=O,,
988,O=S(c1ccc(CNC2(C3CC3)CCC2)s1)Oc1ccccc1,,
989,c1cc(-c2c(C3CC3)c3ncc(Cl)c(Cl)c3c(N)c2)cc(NSO)c1,,
990,FC(F)(F)c1cc2c(cc1)c(C(NC(NC(=O)C(COC)=O)=O)C(N)=N)c2,,
991,CC(CC)CN1c2ccccc2Cc2c(-c3ccncc3)cc(=O)[nH]c21,,
992,OCc1ccc2c(Oc3c(F)cccc3)cc(=O)n(Cc3ccc(F)cc3)c2c1Cl,,
993,c1cc2c(cc1-c1n(C(C)C)ccc1)c(C(=O)O)sc2Cl,,
994,c12c(n(Cc3c(F)ccc(N(S(=O)(=O)C)NC(C)C)c3)CCS2)CN1,,
995,C1Oc2c(cccc2C2=Nc3ccccc3S(=O)(=O)N2)c2cc(N)ccc21,,
996,OC(=O)N(S(c1ccc(O)cc1)=O)C1CCCCC1(C)C,,
997,C1CCCC(S(=O)(=O)Nc2scc(C(NC)=O)c2C(F)(F)F)C1,,
998,C(c1ccc(NS(=O)(=O)c2ccc(C(=O)NC)s2)cc1)O,,
999,C(F)(F)c1nc(N(C)Cc2ccc(F)c(Cl)c2)ccc1C(C)Cl,,
1000,C1CCC2C1CC=C(S(=O)(=O)NC(C(C)C)C1CC1)NC2=O,,
1001,C1CCCC2C1C(C(=O)O)N(C(=O)NC1CCOCC1)C(=O)CNC2,,
1002,Fc1cc2c(C3=CC=CCC3)c(-c3ccc[nH]c3=O)sc2cc1N1C[N]1,,
1003,OCc1cc(-c2ccc(C#CCO)s2)ccc1OC(C)CC,,
1004,c1cc(F)c(Cn2c(C#CCO)cc3c(C)nccc3c2=O)cc1NC(=O)O,,
1005,c1cc(NS(=O)(=O)c2ccc(CCO)s2)cc(C(=O)O)c1,,
1006,c1cc(-c2c3sc(-c4ccccc4)nc3n(Cc3ccnc(N)c3)c2C(O)=O)c1,,
1007,FC(F)(F)c1c(-c2ccc(NC)cn2)c2cc(Cl)c(Cl)cc2nc1,,
1008,c1cc(C2=NS(c3cc4c(cc3)C(=O)NCC4)=NCN2)sc1C(=O)O,,
1009,c1(CN2C(=O)OCC2)c2cc(C(=O)Nc3c(F)cccc3)ccc2c1C(=O)N,,
1010,O1CN(CC(O)C(Cc2ccccc2)OC)CC(O)C(CO)C1,,
1011,C1CCCC(CCC(C(=O)O)NC(Cc2ccccc2)C(O)=O)CC1,,
1012,CNC(C1CC2(C1)CC1(CC1)CC(NC(=O)NC1COCCC1)=N2)=O,,
1013,c1(NC(=O)CC(NS(=O)(=O)C)Cc2cc(C)cc(NC(=O)O)c2)ccc1,,
1014,Nc1cc2oc(CO)c(-c3ccc(C(F)(F)F)cc3)c2cc1,,
1015,C1C(c2cc3cc(-c4c(N)nccc4)cc(Cl)cc3n(CCO)c2O)NC1,,
1016,c1ccc(-n2c3cc(Cl)c(C(=O)NC(C)(C)C)cc3cc2C(=O)OC)c(F)c1,,
1017,c1cc(N)c2c(c1)N(c1ccc(F)c(C)c1)S(=O)(=O)C2=O,,
1018,O1C2OCCC2(c2ccc(Cl)cc2)OC(C(O)=O)O1,,
1019,c1(S(=O)(=O)Nc2ccc(NS(O)(=O)=O)cc2)ccc1O,,
1020,c1(F)cc(-c2nc(C(O)=O)n(-c3ccccc3)n2)c1Br,,
1021,CS(NC(=O)C1CCC2CCCC(C1)C2=O)C(=O)NC(Cc1ccccc1)SO,,
1022,c1(N)cc(CS(=O)(=O)Nc2ccc(Br)cc2)c1,,
1023,c1c2c(n(Cc3ccncc3)c2CNc2ccccc2)c(Cl)c1CCl,,
1024,FC(F)(F)c1sc(-c2c(Cl)cccc2)nc1C1=NS(=O)(=O)c1,,
1025,C1(C(=O)NC(=O)NCC(=O)N2CCOCC2)c2cccc(F)c2C(Cl)c1,,
1026,c1cccc(CC(NC(O)C(Cc2ccccc2)=O)C(NC(C)=O)=O)c1,,
1027,c1ccccc1CC(C(O)=O)C(Cc1ccccc1)NC(C)=O,,
1028,Fc1cccc(Br)c1B(C)C(N)=O,,
1029,C1CN(Cc2cc3c(c(-c4ccccc4)c2)CS(=O)(=O)OC3)CC(C)N1,,
1030,C1CC2(CCN(c3c4c(cccc4)c(N4CCC5(CC4)c(NC5=O)c3)C2)O)CCCCC1,,
1031,c1cc(OC)c(Br)c(C(N)=O)c1,,
1032,c1(S(c2c(C3CC3)cc(C)cc2C(=O)O)C(=O)O)n(C)c1,,
1033,c1c(CC)c(F)ccc1CN1C(=O)SCc2cccc(C)c21,,
1034,c1(C(c2cc3c(cc(C)cc3F)n2CC(O)CCC)F)ccn1,,
1035,c1c(NS(O)(=O)=O)ccc(N)c1CN1CCCCCC1=O,,
1036,Fc1cc2c(c(CNC)c1)NC(=O)C=C(c1cc(Cl)cc(CNC)c1)NCN2,,
1037,N1(N2CCC3(CC2)CCN(C(C(F)(F)F)=O)CC3)C[C@](O)C1=O,,
1038,O1CN(S(=O)(c2ccc(N)cc2)c2ccc(NC)cc2)CC(Br)CS1,,
1039,C1N(c2c(Cl)cncc2-c2ccc(F)cc2)C[C@](O)C1,,
1040,Fc1cc(-c2ncc(C(=O)O)s2)ccc1-c1ccccc1Cl,,
1041,Cc1cscc1-c1c(c(-c2ccccc2F)n(Cc2c(F)cc(O)cc2)c1C)F,,
1042,c1cc(F)cc(CN(CCO)c2c(C3CCC3)ccc(C)c2F)c1Cl,,
1043,c1c(C2=NC3(CCC(C(O)=O)CC3)C(CC(O)CC)C2)ccc(Cl)c1,,
1044,c1ccc2c(c1)N(c1c(Cl)cccc1-c1ccc(Cl)cc1)CC2,,
1045,FC1(F)NC(=O)OCC2(C1)C(=O)Nc1c(Cl)cccc12,,
1046,CC(C)(O)c1sc(-c2ccc(CNC(=O)Nc3ccccc3)cc2)nc1,,
1047,c1ccc(-c2nc(-c3c(F)cccc3)cs2)c(C(=O)O)c1,,
1048,c1c2oc(-c3c(F)cccc3)c3cccc(c23)c1C(=O)OCc1ccccc1,,
1049,Cc1ncccc1C(C)N(CC(O)CN1C(=O)CNC2(CCNC2=O)cc1CCC(O)NC)OC,,
1050,CCOC1CN(C(=O)NCc2cccc(C)c2)CC(C2CC2)C1,,
1051,c1c(N2CCN(C(O)C3CCCCC3)CC2)cccc1CC14CC1C4,,
1052,c1(F)cc(Cn2c3cc(F)c(F)cc3c(=O)n(CC)c2=O)ccccc1,,
1053,N(C(c1cc(C)ccc1)C(F)(F)F)c1ccccc1,,
1054,c1(Sc2ccc(O)cc2)cn1C(C)C(O)Cl,,
1055,c1cc2sc(C(O)=Cc3c(F)cccc3)cc2s1,,
1056,c1(F)c3c(cc(C(F)(F)F)cc3)ncc1CC(=O)N1CCNCC1=O,,
1057,Fc1cc2c(cc1NS(C)(=O)=O)S(=O)(=O)N(C)CC2=O,,
1058,CC(C)(C)c1ncccc1S(=O)(C(C)C)CC(O)C(Cc1ccccc1)C,,
1059,c1ccc2c(c1)cc(CN(c1ccccc1)c1sccc1C(=O)O)scc2,,
1060,C1(CC(NS(=O)(=O)c2cccnc2)C2=NC=CNC2)CC1,,
1061,c1(C)ccc(S(=O)(=O)O)cc1CCC(F)(F)F,,
1062,CN1S(=O)(=O)c2ccc(F)c(C)c2C[C@](C2=CC=CC2=O)O1,,
1063,c1ccc(CC(C)C(NC(C2CC2)C(F)(F)F)=O)cc1NC(=O)c1c(Cl)C1CC,,
1064,OC(C(O)=O)(CC(O)C(Cc1ccccc1)CN1CCOC2CC21)C(C)N,,
1065,c1(NS(=O)(=O)c2ccc(C(=O)O)s2)c(C(O)=O)s1,,
1066,CC(C)C(C)Nc1c(C#CC2(C3CC3)CC2)cccc1C(=O)O,,
1067,O1C2CCC(C2)NC1c1ccc2oc(-c3ccccc3F)c(CO)c2c1Cl,,
1068,C1(c2ccc(Cl)cc2)C(=O)OC2(CN(c3ccccc3)CC2)c1,,
1069,c1(CN2CC(CCC(=O)O)(c3ccc(Cl)cc3)CN2)CCccc1Cl,,
1070,c1(N2CCC3(C(OCCO)CCC(O)=CCC3)CC2)ccc(C(=O)O)[nH]1,,
1071,c1cc(Oc2cc(C(=O)O)cc(CC(NC)=O)c2)ccc1NC(C)=O,,
1072,c1(F)ccc(c(F)cc1S(=O)(=O)Oc1cccc(C)c1)=O,,
1073,N1C(=O)c2c(cccc2C(F)(F)F)Cn2c(=O)n(C)cc21,,
1074,c1ccc2c(-c3cnccc3Nc3ccn(CCO)c3)c(C(NC)=O)sc2c1,,
1075,Fc1(-c2cc3cc(C4CC4)ncc3s2)cccc1Cl,,
1076,c1c(F)cc(NC(=O)OCc2c(C)cn(C)c2-c2ccccc2)cc1C(C)Cl,,
1077,c1(O)cc(Cc2c3c(n(CCO)c2-c2ccc(C(=O)O)cc2)cc3)ccc1,,
1078,c12c(NC(=O)Oc3cc(N)c(N)cn3)cc(-c3ccc(F)cc3)sc1c2,,
1079,FC(F)(F)c1c(Cn2c3c(cccc3)ccc1)c(N)cc2,,
1080,C1C(O)C2(CCC(C(NC(C)(C)C)O)OC2)C(O)CCCC1,,
1081,O=S(c1cc2c(cc1F)Br)NCCS2=O,,
1082,c1(N2CCC3(C(O)CO)CN(S(=O)(=O)C)CCCC3C2)ccc1,,
1083,O1C2CC(C(=O)NC)N(Cc3sccc3)CC2S1(=O)=O,,
1084,C1CCCCC1N(Cc1c(C2CCC2)cc(CC2CC2)nc1)c1ccccc1,,
1085,C1C(C2=C(C(=O)NC)C3(CCCCC3)CCC2(C)CN)C=C1,,
1086,O=C(NC(C(F)(F)F)C(F)(F)F)CCC(=O)N1CCNCC1,,
1087,s1c(-c2c(N3CCC5CCCCC5(C)C3)cccc2)ccc1Cl,,
1088,c12c(ccc1)c(C(=O)NC1c3ccccc3CC1O)C(=O)N2c1ccccc1,,
